Coins_date,id,Price,Market Cap,Total volume
2021-12-13 00:00:00.000,litecoin,158.98,10997571204.50074,745385892.7510816
2021-12-14 00:00:00.000,litecoin,144.64,10006531134.686619,977864412.2173777
2021-12-15 00:00:00.000,litecoin,150.58,10418498424.845919,953819540.3503083
2021-12-16 00:00:00.000,litecoin,153.24,10599207876.799978,1153019236.6725764
2021-12-17 00:00:00.000,litecoin,149.23,10327179713.103558,816602011.4735259
2021-12-18 00:00:00.000,litecoin,144.09,9972534480.962458,4871565819.541679
2021-12-19 00:00:00.000,litecoin,148.97,10311619641.524324,667024505.0420864
2021-12-20 00:00:00.000,litecoin,153.45,10622456721.997046,1401451922.5288455
2021-12-21 00:00:00.000,litecoin,153.18,10644668240.0037,1409784732.8236694
2021-12-22 00:00:00.000,litecoin,155.34,10755892714.122229,888548877.8998221
2021-12-23 00:00:00.000,litecoin,155.62,10776814973.821995,940630205.2312512
2021-12-24 00:00:00.000,litecoin,163.68,11306762839.24639,1170145779.6327178
2021-12-25 00:00:00.000,litecoin,161.58,11191816306.083565,934925762.2287643
2021-12-26 00:00:00.000,litecoin,158.79,10999748995.760107,770423737.6767217
2021-12-27 00:00:00.000,litecoin,156.37,10833129891.865582,1067423563.9204221
2021-12-28 00:00:00.000,litecoin,156.06,10812469864.585735,884252402.6478505
2021-12-29 00:00:00.000,litecoin,146.34,10140083947.941948,1150683898.3664875
2021-12-30 00:00:00.000,litecoin,145.51,10043087113.587414,951578655.6371307
2021-12-31 00:00:00.000,litecoin,148.04,10239705862.067177,735711577.3134116
2022-01-01 00:00:00.000,litecoin,146.6,10165614442.928844,927144179.7398187
2022-01-02 00:00:00.000,litecoin,151.09,10473638674.044128,600594220.8455845
2022-01-03 00:00:00.000,litecoin,151.51,10523239230.893839,613040982.77866
2022-01-04 00:00:00.000,litecoin,148.68,10309037335.052908,658797623.4612963
2022-01-05 00:00:00.000,litecoin,146.72,10247784142.818712,739978327.2516489
2022-01-06 00:00:00.000,litecoin,135.93,9451354999.259806,1136386298.3017266
2022-01-07 00:00:00.000,litecoin,136.51,9497488956.849884,1048619541.7231036
2022-01-08 00:00:00.000,litecoin,131.43,9118650890.96946,1204093495.3291695
2022-01-09 00:00:00.000,litecoin,129.73,9026522520.002481,848505835.3185133
2022-01-10 00:00:00.000,litecoin,131.19,9090631980.216143,503010326.472875
2022-01-11 00:00:00.000,litecoin,126.83,8799832771.775192,951597525.2048632
2022-01-12 00:00:00.000,litecoin,131.63,9128769311.538816,731840050.8278435
2022-01-13 00:00:00.000,litecoin,141.76,9837832315.498312,772388515.695745
2022-01-14 00:00:00.000,litecoin,136.7,9487923473.059666,786153802.6464872
2022-01-15 00:00:00.000,litecoin,144.73,10046271921.893803,1073601867.232325
2022-01-16 00:00:00.000,litecoin,147.96,10252242788.856188,858852118.7908947
2022-01-17 00:00:00.000,litecoin,146.61,10179268203.722364,648629121.4997033
2022-01-18 00:00:00.000,litecoin,151.76,10537942123.493681,1428371010.1378493
2022-01-19 00:00:00.000,litecoin,141.61,9850112738.2542,1060685979.2828401
2022-01-20 00:00:00.000,litecoin,136.96,9512250341.775602,786516812.2414012
2022-01-21 00:00:00.000,litecoin,130.42,9148639908.843845,678874464.2565386
2022-01-22 00:00:00.000,litecoin,113.49,7981436304.824966,1476066731.1247773
2022-01-23 00:00:00.000,litecoin,108.61,7545683309.881283,1949208635.5019567
2022-01-24 00:00:00.000,litecoin,111.93,7767749118.80306,1036985112.8138343
2022-01-25 00:00:00.000,litecoin,109.98,7642430989.02289,1447703189.7713976
2022-01-26 00:00:00.000,litecoin,108.2,7528711286.299523,793636486.2471838
2022-01-27 00:00:00.000,litecoin,107.02,7471572251.990698,932865614.1820446
2022-01-28 00:00:00.000,litecoin,107.21,7432905213.60697,723657456.8102068
2022-01-29 00:00:00.000,litecoin,109.56,7616510082.740902,592718337.6880763
2022-01-30 00:00:00.000,litecoin,110.98,7699445711.198726,483469771.14002526
2022-01-31 00:00:00.000,litecoin,108.85,7571901245.2150755,424701755.98089564
2022-02-01 00:00:00.000,litecoin,109.68,7609502523.441636,580923790.7862319
2022-02-02 00:00:00.000,litecoin,115.57,8037337457.602423,708831997.5914418
2022-02-03 00:00:00.000,litecoin,108.46,7539796465.25319,618297409.1646458
2022-02-04 00:00:00.000,litecoin,110.22,7666855250.374468,564827321.7183971
2022-02-05 00:00:00.000,litecoin,121.5,8353101103.568475,841520818.0895532
2022-02-06 00:00:00.000,litecoin,122.29,8515178060.793639,635415766.3949832
2022-02-07 00:00:00.000,litecoin,127.6,8879012796.96533,657391963.7281666
2022-02-08 00:00:00.000,litecoin,137.36,9545141168.095592,965417641.0019865
2022-02-09 00:00:00.000,litecoin,134.13,9335293494.43885,1203851814.5652132
2022-02-10 00:00:00.000,litecoin,140.55,9800440089.749737,918045787.5636371
2022-02-11 00:00:00.000,litecoin,135.43,9427380616.486757,1041529005.1313494
2022-02-12 00:00:00.000,litecoin,126.1,8792354216.764763,858268331.394889
2022-02-13 00:00:00.000,litecoin,126.69,8821069003.28906,670165818.3939204
2022-02-14 00:00:00.000,litecoin,126.29,8787938472.04504,567610491.0212473
2022-02-15 00:00:00.000,litecoin,124.83,8693486478.793137,563405437.5315092
2022-02-16 00:00:00.000,litecoin,131.69,9214944628.079865,680554080.0068742
2022-02-17 00:00:00.000,litecoin,128.38,8942062959.015314,620462660.8270952
2022-02-18 00:00:00.000,litecoin,116.21,8096862166.69461,771632269.116077
2022-02-19 00:00:00.000,litecoin,115.09,8017968577.635381,995911520.6676795
2022-02-20 00:00:00.000,litecoin,115.85,8066376368.090658,555308617.4117981
2022-02-21 00:00:00.000,litecoin,110.83,7723001947.133409,611872378.2827846
2022-02-22 00:00:00.000,litecoin,103.59,7244478418.750748,783358953.3352973
2022-02-23 00:00:00.000,litecoin,107.57,7497251391.913771,737608295.096188
2022-02-24 00:00:00.000,litecoin,105.97,7386564709.743127,591005149.7774687
2022-02-25 00:00:00.000,litecoin,104.24,7266951117.198242,1378724540.9715934
2022-02-26 00:00:00.000,litecoin,109.52,7635550854.808023,743013595.1103419
2022-02-27 00:00:00.000,litecoin,108.14,7533185233.843067,628927741.2533836
2022-02-28 00:00:00.000,litecoin,103.11,7184428503.067197,571319765.8998512
2022-03-01 00:00:00.000,litecoin,113.47,7901458519.601742,786158082.2800214
2022-03-02 00:00:00.000,litecoin,112.68,7843103593.913227,781094085.6428862
2022-03-03 00:00:00.000,litecoin,110.36,7698431945.950647,675253898.2537469
2022-03-04 00:00:00.000,litecoin,111.39,7767816407.818805,896691497.0773238
2022-03-05 00:00:00.000,litecoin,101.14,7056718846.73301,967050961.3856541
2022-03-06 00:00:00.000,litecoin,105.04,7327755348.714135,627716516.6282947
2022-03-07 00:00:00.000,litecoin,101.32,7070358997.523902,581423472.0198077
2022-03-08 00:00:00.000,litecoin,98.69,6886635383.182716,751674495.2836767
2022-03-09 00:00:00.000,litecoin,100.45,7009788527.35682,717444049.6343749
2022-03-10 00:00:00.000,litecoin,106.65,7451005933.266934,814806150.6725909
2022-03-11 00:00:00.000,litecoin,102.62,7151223942.760883,855599088.3372121
2022-03-12 00:00:00.000,litecoin,104.88,7368811438.412262,698277458.152888
2022-03-13 00:00:00.000,litecoin,105.71,7396980914.621293,419194846.1349298
2022-03-14 00:00:00.000,litecoin,101.89,7115356268.722576,398639403.8208405
2022-03-15 00:00:00.000,litecoin,105.62,7366162430.490366,563293023.7768364
2022-03-16 00:00:00.000,litecoin,106.99,7487422510.81002,586359737.5876706
2022-03-17 00:00:00.000,litecoin,111.37,7629784997.450776,790360725.4987062
2022-03-18 00:00:00.000,litecoin,110.29,7701640004.112216,502735777.7766626
2022-03-19 00:00:00.000,litecoin,112.17,7837958962.820096,497493622.39800483
2022-03-20 00:00:00.000,litecoin,115.83,7969227857.11442,607424744.0065289
2022-03-21 00:00:00.000,litecoin,114.77,8026900493.94672,688857146.0392586
2022-03-22 00:00:00.000,litecoin,116.1,8098071474.258086,636733220.8936124
2022-03-23 00:00:00.000,litecoin,122.85,8564524535.414073,940390291.4337041
2022-03-24 00:00:00.000,litecoin,122.31,8551817227.793575,694876456.9911262
2022-03-25 00:00:00.000,litecoin,126.94,8889688945.563856,817339754.7424108
2022-03-26 00:00:00.000,litecoin,124.04,8673709383.387667,699156200.5821561
2022-03-27 00:00:00.000,litecoin,124.69,8720005503.92015,424690663.1283197
2022-03-28 00:00:00.000,litecoin,129.13,9017530687.70228,628570175.5606306
2022-03-29 00:00:00.000,litecoin,127.91,8946798913.306074,845452466.1367563
2022-03-30 00:00:00.000,litecoin,130.03,9096209057.769444,724299185.7942713
2022-03-31 00:00:00.000,litecoin,131.03,9187246632.47704,837318486.7412882
2022-04-01 00:00:00.000,litecoin,123.62,8649611372.497837,1242471536.721218
2022-04-02 00:00:00.000,litecoin,124.86,8737259702.743517,749240231.8030623
2022-04-03 00:00:00.000,litecoin,124.89,8740254744.195148,690210765.6577476
2022-04-04 00:00:00.000,litecoin,129.01,9029301326.591904,569747297.358324
2022-04-05 00:00:00.000,litecoin,124.82,8737514857.13246,722104025.077731
2022-04-06 00:00:00.000,litecoin,123.24,8627354200.909416,549673831.3876
2022-04-07 00:00:00.000,litecoin,112.34,7865215223.086861,945958315.4516118
2022-04-08 00:00:00.000,litecoin,114.26,8000180296.303743,595834194.5385668
2022-04-09 00:00:00.000,litecoin,110.76,7756150300.742073,683845857.4354802
2022-04-10 00:00:00.000,litecoin,112.87,7904659965.946905,445190509.12341255
2022-04-11 00:00:00.000,litecoin,111.0,7774659047.922987,431993131.2795852
2022-04-12 00:00:00.000,litecoin,102.56,7200362878.926139,731362436.3145562
2022-04-13 00:00:00.000,litecoin,104.95,7352380319.887069,542327195.0286468
2022-04-14 00:00:00.000,litecoin,110.54,7744728903.55611,736067145.9950242
2022-04-15 00:00:00.000,litecoin,107.48,7531293576.470776,644414780.7544945
2022-04-16 00:00:00.000,litecoin,111.13,7787632988.07337,664670069.2050865
2022-04-17 00:00:00.000,litecoin,114.5,8024485382.087425,520120091.5888153
2022-04-18 00:00:00.000,litecoin,108.72,7620290319.365509,551054763.3958818
2022-04-19 00:00:00.000,litecoin,111.3,7802221294.782138,668538119.3721638
2022-04-20 00:00:00.000,litecoin,113.8,7978091490.946065,541535568.9640622
2022-04-21 00:00:00.000,litecoin,111.93,7847576071.458196,557424685.3533853
2022-04-22 00:00:00.000,litecoin,106.89,7495270070.090092,617882742.107301
2022-04-23 00:00:00.000,litecoin,105.47,7396721181.211495,557230401.5257647
2022-04-24 00:00:00.000,litecoin,105.34,7388045408.439403,392064540.088636
2022-04-25 00:00:00.000,litecoin,104.58,7353852322.292775,406301974.92717373
2022-04-26 00:00:00.000,litecoin,104.67,7342458470.66421,699296587.6698011
2022-04-27 00:00:00.000,litecoin,98.47,6905588552.7946,565465024.1675338
2022-04-28 00:00:00.000,litecoin,100.51,7044347418.948979,587252051.4662408
2022-04-29 00:00:00.000,litecoin,103.11,7233137789.767229,698782310.8623973
2022-04-30 00:00:00.000,litecoin,100.37,7058953673.112801,736644475.6022329
2022-05-01 00:00:00.000,litecoin,96.07,6741792114.121952,495256548.9332066
2022-05-02 00:00:00.000,litecoin,99.56,6988663597.435838,501504213.391204
2022-05-03 00:00:00.000,litecoin,100.74,7071929146.743919,544476247.5778068
2022-05-04 00:00:00.000,litecoin,99.44,6983388525.509901,456809364.0706662
2022-05-05 00:00:00.000,litecoin,106.3,7452459936.749582,680625468.0074085
2022-05-06 00:00:00.000,litecoin,97.05,6815194463.222593,773199096.1232326
2022-05-07 00:00:00.000,litecoin,96.82,6813705615.754961,663924448.4741758
2022-05-08 00:00:00.000,litecoin,94.52,6654871681.642213,464312061.6999172
2022-05-09 00:00:00.000,litecoin,93.97,6605705093.816359,649055677.7409596
2022-05-10 00:00:00.000,litecoin,77.63,5453577954.083182,1074324210.033254
2022-05-11 00:00:00.000,litecoin,80.2,5623187760.881976,1603321468.7019892
2022-05-12 00:00:00.000,litecoin,66.45,4717884226.109748,1828243908.0730658
2022-05-13 00:00:00.000,litecoin,64.37,4514362713.304638,1780319203.4021468
2022-05-14 00:00:00.000,litecoin,67.79,4764135481.639052,18350385301.59252
2022-05-15 00:00:00.000,litecoin,69.18,4862403608.180924,1042612109.0744971
2022-05-16 00:00:00.000,litecoin,71.53,5027705637.105439,643863699.6980349
2022-05-17 00:00:00.000,litecoin,67.26,4727063471.025696,612302827.5706625
2022-05-18 00:00:00.000,litecoin,72.96,5131419406.439527,696148340.6210535
2022-05-19 00:00:00.000,litecoin,66.16,4652219478.740787,639768020.25216
2022-05-20 00:00:00.000,litecoin,72.25,5083330267.99783,691507684.5789115
2022-05-21 00:00:00.000,litecoin,68.71,4832082095.14123,635684580.6091845
2022-05-22 00:00:00.000,litecoin,69.76,4906422893.112631,355446587.7958066
2022-05-23 00:00:00.000,litecoin,71.81,5051287079.55842,350935242.04831743
2022-05-24 00:00:00.000,litecoin,69.22,4869719418.121448,607747746.6910777
2022-05-25 00:00:00.000,litecoin,70.38,4947972472.435592,483136722.3229347
2022-05-26 00:00:00.000,litecoin,68.25,4802383937.022762,429479050.65853506
2022-05-27 00:00:00.000,litecoin,63.87,4494521684.208906,620880465.1841328
2022-05-28 00:00:00.000,litecoin,61.48,4326902149.869615,535715394.54267675
2022-05-29 00:00:00.000,litecoin,63.16,4446040136.405456,335026121.6469542
2022-05-30 00:00:00.000,litecoin,63.81,4499193325.037191,334085928.1544867
2022-05-31 00:00:00.000,litecoin,69.12,4866360584.761708,513114167.30521744
2022-06-01 00:00:00.000,litecoin,68.51,4823421848.116394,457451806.75821304
2022-06-02 00:00:00.000,litecoin,63.13,4445023672.478049,664334757.0733159
2022-06-03 00:00:00.000,litecoin,64.31,4537878827.331688,401464500.43218213
2022-06-04 00:00:00.000,litecoin,62.67,4413629736.674005,375004831.6667268
2022-06-05 00:00:00.000,litecoin,63.72,4486056829.208542,300079341.21707016
2022-06-06 00:00:00.000,litecoin,63.18,4450355542.094314,281702795.81395096
2022-06-07 00:00:00.000,litecoin,64.4,4537018461.134338,422013762.9453905
2022-06-08 00:00:00.000,litecoin,63.99,4517091525.464754,477304904.651932
2022-06-09 00:00:00.000,litecoin,61.63,4346970015.64505,506131225.430368
2022-06-10 00:00:00.000,litecoin,60.14,4235548756.4296722,357229686.8347903
2022-06-11 00:00:00.000,litecoin,56.69,3988510087.788477,558024671.7976636
2022-06-12 00:00:00.000,litecoin,52.11,3667341104.54047,658450307.8432183
2022-06-13 00:00:00.000,litecoin,47.98,3409469263.82619,599597664.2952052
2022-06-14 00:00:00.000,litecoin,43.29,3052074079.5602317,1055626618.234378
2022-06-15 00:00:00.000,litecoin,46.15,3254150240.425102,918915662.9565438
2022-06-16 00:00:00.000,litecoin,50.51,3552498433.697788,990893654.8388823
2022-06-17 00:00:00.000,litecoin,44.69,3144933934.8206015,692628105.7234454
2022-06-18 00:00:00.000,litecoin,47.72,3377129228.072029,556833853.1278064
2022-06-19 00:00:00.000,litecoin,47.42,3344580504.8270516,829171447.3173796
2022-06-20 00:00:00.000,litecoin,54.32,3827993187.7842574,1339466828.3362787
2022-06-21 00:00:00.000,litecoin,52.99,3730383736.8932486,794667975.5000335
2022-06-22 00:00:00.000,litecoin,53.47,3783125263.3373103,588994198.4337981
2022-06-23 00:00:00.000,litecoin,52.1,3680701658.4506154,494637997.13887715
2022-06-24 00:00:00.000,litecoin,55.77,3935522940.397596,601487686.2847589
2022-06-25 00:00:00.000,litecoin,56.15,3971386329.0211253,527139977.08167547
2022-06-26 00:00:00.000,litecoin,58.87,4162681627.2777543,491192044.5481159
2022-06-27 00:00:00.000,litecoin,56.98,4022245954.818397,406802072.58445305
2022-06-28 00:00:00.000,litecoin,55.91,3947203308.9211373,373585146.98119915
2022-06-29 00:00:00.000,litecoin,52.75,3720878009.3171096,428406092.8023051
2022-06-30 00:00:00.000,litecoin,53.49,3773772723.8478193,481480913.3792497
2022-07-01 00:00:00.000,litecoin,53.15,3753105758.357663,502711429.84663504
2022-07-02 00:00:00.000,litecoin,51.33,3645649356.065315,583802555.2631365
2022-07-03 00:00:00.000,litecoin,50.51,3566343675.5051,405380137.370824
2022-07-04 00:00:00.000,litecoin,50.96,3601819885.610145,346929174.59839153
2022-07-05 00:00:00.000,litecoin,52.27,3690185668.481325,366891736.0179272
2022-07-06 00:00:00.000,litecoin,49.79,3517782169.478336,510903905.5945549
2022-07-07 00:00:00.000,litecoin,50.36,3558381535.4073877,376484880.31284356
2022-07-08 00:00:00.000,litecoin,52.2,3704596017.950168,447581631.197626
2022-07-09 00:00:00.000,litecoin,51.67,3651943921.080452,526830779.7034316
2022-07-10 00:00:00.000,litecoin,54.18,3847511609.1111584,405001495.38423705
2022-07-11 00:00:00.000,litecoin,52.17,3687747500.4006414,553450098.4612402
2022-07-12 00:00:00.000,litecoin,48.74,3445696199.3772793,348417967.32602954
2022-07-13 00:00:00.000,litecoin,47.55,3376567224.25023,345957649.0782926
2022-07-14 00:00:00.000,litecoin,49.56,3503630785.3198705,401854208.6341854
2022-07-15 00:00:00.000,litecoin,51.24,3623831537.5694175,385266461.83476937
2022-07-16 00:00:00.000,litecoin,51.69,3659153273.0464454,402936617.91441905
2022-07-17 00:00:00.000,litecoin,55.27,3904459806.4627566,331781014.73262465
2022-07-18 00:00:00.000,litecoin,55.96,3970778997.766261,712083567.9898314
2022-07-19 00:00:00.000,litecoin,58.5,4126842512.001802,531551055.314089
2022-07-20 00:00:00.000,litecoin,57.94,4103238656.0531855,538881297.728227
2022-07-21 00:00:00.000,litecoin,57.4,4070652203.29797,619801574.0119561
2022-07-22 00:00:00.000,litecoin,58.07,4113572960.9046183,415446186.6313683
2022-07-23 00:00:00.000,litecoin,56.13,3968365820.7820616,436119911.6316982
2022-07-24 00:00:00.000,litecoin,56.42,3993990775.123881,352848568.12596154
2022-07-25 00:00:00.000,litecoin,58.47,4159525080.998243,380965410.8188039
2022-07-26 00:00:00.000,litecoin,54.5,3903053266.2072597,422779780.9694747
2022-07-27 00:00:00.000,litecoin,53.79,3810811479.246774,359555367.78738207
2022-07-28 00:00:00.000,litecoin,58.91,4173835911.4751725,495553291.9591948
2022-07-29 00:00:00.000,litecoin,63.44,4488249078.76049,727799481.0699869
2022-07-30 00:00:00.000,litecoin,61.1,4375479846.847103,632194799.9776027
2022-07-31 00:00:00.000,litecoin,60.36,4272017845.164736,624285446.4647582
2022-08-01 00:00:00.000,litecoin,59.88,4241999791.3956246,467950289.3089694
2022-08-02 00:00:00.000,litecoin,59.46,4213955965.3380156,454529329.2912765
2022-08-03 00:00:00.000,litecoin,58.38,4146621392.394453,511191997.95497084
2022-08-04 00:00:00.000,litecoin,57.79,4077014391.3726873,455736658.97954327
2022-08-05 00:00:00.000,litecoin,59.95,4248673607.472491,437308302.7534791
2022-08-06 00:00:00.000,litecoin,62.29,4413990061.096722,432732166.5060651
2022-08-07 00:00:00.000,litecoin,60.99,4326016107.793924,260842775.52178183
2022-08-08 00:00:00.000,litecoin,61.08,4330249152.254278,248805295.79103673
2022-08-09 00:00:00.000,litecoin,62.66,4442916575.883188,359063501.83040166
2022-08-10 00:00:00.000,litecoin,59.3,4204559218.3604283,395781361.8161449
2022-08-11 00:00:00.000,litecoin,61.58,4366159797.71707,537465819.4811128
2022-08-12 00:00:00.000,litecoin,61.86,4391590068.216721,443253528.6180906
2022-08-13 00:00:00.000,litecoin,63.0,4465742408.213062,334499582.7717562
2022-08-14 00:00:00.000,litecoin,63.73,4520944229.812536,363373220.3627079
2022-08-15 00:00:00.000,litecoin,63.28,4489119955.040094,369221837.4675578
2022-08-16 00:00:00.000,litecoin,60.89,4321662477.601759,446690610.2483801
2022-08-17 00:00:00.000,litecoin,61.39,4356538358.229564,357356246.8979641
2022-08-18 00:00:00.000,litecoin,60.42,4291323546.6137614,527728174.7912757
2022-08-19 00:00:00.000,litecoin,60.08,4272018444.1580257,354112256.2881515
2022-08-20 00:00:00.000,litecoin,54.05,3830403570.484195,548136791.3146671
2022-08-21 00:00:00.000,litecoin,54.1,3839421284.523895,412215479.553064
2022-08-22 00:00:00.000,litecoin,55.69,3952997329.1182566,280191775.21290797
2022-08-23 00:00:00.000,litecoin,57.18,4046892691.1931176,740367884.0940232
2022-08-24 00:00:00.000,litecoin,57.11,4054048644.1772323,488950471.7971052
2022-08-25 00:00:00.000,litecoin,56.49,4006667597.66095,359040331.1837753
2022-08-26 00:00:00.000,litecoin,56.89,4043686686.4301286,335871273.7669783
2022-08-27 00:00:00.000,litecoin,52.57,3728092139.207158,417424803.06718546
2022-08-28 00:00:00.000,litecoin,53.09,3771482272.504148,285262864.26938134
2022-08-29 00:00:00.000,litecoin,53.61,3808968280.9054484,370946947.33289456
2022-08-30 00:00:00.000,litecoin,55.86,3966278032.5331664,410727461.40391505
2022-08-31 00:00:00.000,litecoin,53.13,3786790650.3879857,369013635.70832735
2022-09-01 00:00:00.000,litecoin,53.73,3820482929.09622,320097858.45874405
2022-09-02 00:00:00.000,litecoin,57.58,4088049249.08269,477657954.79340494
2022-09-03 00:00:00.000,litecoin,60.99,4320250701.799682,614145560.1018603
2022-09-04 00:00:00.000,litecoin,60.02,4266067380.329451,402929382.7940488
2022-09-05 00:00:00.000,litecoin,60.92,4331105869.082729,300503155.4133037
2022-09-06 00:00:00.000,litecoin,60.52,4293818588.287372,332628150.1512573
2022-09-07 00:00:00.000,litecoin,54.22,3862096447.4699235,509658953.2390038
2022-09-08 00:00:00.000,litecoin,57.49,4107031805.540549,501838403.9586053
2022-09-09 00:00:00.000,litecoin,57.97,4123912209.860071,412021872.26291627
2022-09-10 00:00:00.000,litecoin,61.22,4348718128.29755,481882044.8632152
2022-09-11 00:00:00.000,litecoin,63.37,4507117314.074601,473031618.99076146
2022-09-12 00:00:00.000,litecoin,62.15,4421516495.469196,352414771.1756549
2022-09-13 00:00:00.000,litecoin,61.3,4360964393.476606,431647875.42473984
2022-09-14 00:00:00.000,litecoin,59.04,4196363054.3645315,821391861.0535619
2022-09-15 00:00:00.000,litecoin,60.17,4272364924.614448,493820557.9157531
2022-09-16 00:00:00.000,litecoin,56.21,4006165846.4487104,476187207.35638696
2022-09-17 00:00:00.000,litecoin,55.74,3962054465.1700115,355354079.2129731
2022-09-18 00:00:00.000,litecoin,57.77,4109443085.150955,259425898.08976567
2022-09-19 00:00:00.000,litecoin,52.89,3760104122.7161965,334776096.34823084
2022-09-20 00:00:00.000,litecoin,52.87,3762597663.652556,547575641.4350837
2022-09-21 00:00:00.000,litecoin,52.28,3721579259.337693,426596967.65722877
2022-09-22 00:00:00.000,litecoin,51.22,3647700388.5504913,523237545.88908815
2022-09-23 00:00:00.000,litecoin,53.59,3810698240.453671,353485685.6181548
2022-09-24 00:00:00.000,litecoin,55.0,3930346417.711209,422981094.3587435
2022-09-25 00:00:00.000,litecoin,53.46,3809171266.3076816,332713551.5927083
2022-09-26 00:00:00.000,litecoin,52.58,3743370323.6125145,275189792.221496
2022-09-27 00:00:00.000,litecoin,53.39,3799038166.8366947,336737530.6469974
2022-09-28 00:00:00.000,litecoin,52.75,3762643620.7088566,361356069.42774636
2022-09-29 00:00:00.000,litecoin,53.37,3802649005.46638,322552858.37366754
2022-09-30 00:00:00.000,litecoin,53.96,3839536347.095978,288221152.3799279
2022-10-01 00:00:00.000,litecoin,53.44,3814320769.585342,299157760.2053353
2022-10-02 00:00:00.000,litecoin,52.93,3773067353.184526,171859465.8746548
2022-10-03 00:00:00.000,litecoin,51.9,3692364373.7982287,185881269.4065352
2022-10-04 00:00:00.000,litecoin,54.21,3868705885.7432513,276386040.2088249
2022-10-05 00:00:00.000,litecoin,55.3,3951547245.8600616,254789401.96057245
2022-10-06 00:00:00.000,litecoin,54.58,3892494552.1526613,239566960.74729002
2022-10-07 00:00:00.000,litecoin,53.53,3818439737.5919237,261475849.49761236
2022-10-08 00:00:00.000,litecoin,52.59,3751579832.5609555,275874698.30841845
2022-10-09 00:00:00.000,litecoin,52.79,3767437114.271531,173982574.14082775
2022-10-10 00:00:00.000,litecoin,53.91,3837518394.909949,190160167.99686342
2022-10-11 00:00:00.000,litecoin,52.73,3775928566.1876097,293361041.332152
2022-10-12 00:00:00.000,litecoin,52.03,3707079299.94328,269475080.77641875
2022-10-13 00:00:00.000,litecoin,52.2,3724382471.199377,242516878.2831754
2022-10-14 00:00:00.000,litecoin,51.22,3655851675.6943483,400733059.15897113
2022-10-15 00:00:00.000,litecoin,51.3,3658175026.4987955,257723481.1648721
2022-10-16 00:00:00.000,litecoin,50.46,3610017580.9387183,177445520.82838398
2022-10-17 00:00:00.000,litecoin,51.49,3672496599.683683,185223021.75881562
2022-10-18 00:00:00.000,litecoin,51.92,3705543260.825347,195267470.87105158
2022-10-19 00:00:00.000,litecoin,51.93,3710086106.994142,228843329.9717002
2022-10-20 00:00:00.000,litecoin,50.93,3646472788.318113,209318744.0125106
2022-10-21 00:00:00.000,litecoin,51.16,3653939473.5386553,226668698.14955932
2022-10-22 00:00:00.000,litecoin,51.63,3689254927.4317765,274508530.22227275
2022-10-23 00:00:00.000,litecoin,52.16,3728004666.333543,193587518.4178169
2022-10-24 00:00:00.000,litecoin,53.91,3852216016.6520348,234650558.7012631
2022-10-25 00:00:00.000,litecoin,52.52,3753096717.4258604,271438374.81531054
2022-10-26 00:00:00.000,litecoin,56.12,4007937996.494204,414311623.6190675
2022-10-27 00:00:00.000,litecoin,56.4,4028040346.6004744,442282177.4109176
2022-10-28 00:00:00.000,litecoin,54.82,3920821574.8925714,371641700.4158092
2022-10-29 00:00:00.000,litecoin,54.99,3930664099.8883867,336928726.58825886
2022-10-30 00:00:00.000,litecoin,56.45,4033981029.231788,409873237.4667978
2022-10-31 00:00:00.000,litecoin,55.38,3952288914.694473,321979055.7869438
2022-11-01 00:00:00.000,litecoin,55.07,3942779691.7944508,381398582.7691071
2022-11-02 00:00:00.000,litecoin,55.14,3944990484.217174,558230125.6316289
2022-11-03 00:00:00.000,litecoin,60.43,4324027406.360339,2351454976.3232956
2022-11-04 00:00:00.000,litecoin,61.98,4423794135.511498,1856214070.1723495
2022-11-05 00:00:00.000,litecoin,67.56,4830117697.884095,1988837054.5454926
2022-11-06 00:00:00.000,litecoin,69.66,5012880014.902214,1813549956.5313754
2022-11-07 00:00:00.000,litecoin,67.94,4847968715.73291,1380173799.4793916
2022-11-08 00:00:00.000,litecoin,67.73,4849012529.861761,2064715316.18389
2022-11-09 00:00:00.000,litecoin,57.35,4118289061.34735,1374480147.758033
2022-11-10 00:00:00.000,litecoin,50.22,3605016992.724805,1142406771.231374
2022-11-11 00:00:00.000,litecoin,60.42,4323245443.8619795,1155300819.6341674
2022-11-12 00:00:00.000,litecoin,61.36,4367801819.169004,1084154748.003659
2022-11-13 00:00:00.000,litecoin,59.71,4270509835.2140555,535006856.3032914
2022-11-14 00:00:00.000,litecoin,57.45,4100583082.7859983,371466147.48904705
2022-11-15 00:00:00.000,litecoin,56.6,4058796404.581112,676137436.4416891
2022-11-16 00:00:00.000,litecoin,58.04,4159919279.9492064,426677960.510179
2022-11-17 00:00:00.000,litecoin,57.57,4115004309.3404446,425649180.2423818
2022-11-18 00:00:00.000,litecoin,62.42,4457902228.781903,653021043.4170842
2022-11-19 00:00:00.000,litecoin,62.63,4482532665.543462,521487643.8224141
2022-11-20 00:00:00.000,litecoin,63.83,4574034716.341881,413139604.49619323
2022-11-21 00:00:00.000,litecoin,62.03,4447316713.040254,479709994.3967647
2022-11-22 00:00:00.000,litecoin,61.4,4408316403.898104,730321193.4984232
2022-11-23 00:00:00.000,litecoin,70.34,5040877131.963965,1189589688.4151614
2022-11-24 00:00:00.000,litecoin,79.22,5700775655.936979,1928291782.3034601
